KIND,VARIANT,SUFFIX,BIN,E_low,E_high,ENTRIES,MEAN,RMS,SRC,NAME
eta,CLUScpDirectBvals,,3,8,10,58362,-5.14938e-05,0.00324433,NAME,h_eta_diff_cpBcorr_8_10
phi,PDCraw,0_60vz,3,8,10,302637,-0.00080407,0.00415798,XAXIS,h_phi_diff_raw_8_10_0_60vz
phi,PDCcor,0_60vz,3,8,10,302637,-0.000301574,0.00330289,XAXIS,h_phi_diff_corr_8_10_0_60vz
phi,CLUSRAW,0_60vz,3,8,10,302637,-0.000723164,0.00426978,NAME,h_phi_diff_cpRaw_8_10_0_60vz
phi,CLUSCP,0_60vz,3,8,10,302637,-3.50982e-05,0.00336318,NAME,h_phi_diff_cpCorr_8_10_0_60vz
phi,CLUSCP_EA_vzDep,0_60vz,3,8,10,302637,-0.000126367,0.00332126,NAME,h_phi_diff_cpCorrEA_geom_8_10_0_60vz
phi,CLUSCP_EA_etaDep,0_60vz,3,8,10,302637,-0.00013575,0.00332262,NAME,h_phi_diff_cpCorrEA_fitEtaDep_8_10_0_60vz
phi,CLUSCP_EA,0_60vz,3,8,10,302637,-0.000133179,0.0033251,NAME,h_phi_diff_cpCorrEA_fitEnergyOnly_8_10_0_60vz
phi,CLUSCP_EA_mixed,0_60vz,3,8,10,302637,-0.000136077,0.00332425,NAME,h_phi_diff_cpCorrEA_fitPhiE_etaEtaDep_8_10_0_60vz
phi,CLUScpDirectBvals,0_60vz,3,8,10,302637,-0.000183711,0.00345079,NAME,h_phi_diff_cpBcorr_8_10_0_60vz
eta,PDCraw,0_60vz,3,8,10,302637,1.37195e-06,0.00511546,XAXIS,h_eta_diff_raw_8_10_0_60vz
eta,PDCcor,0_60vz,3,8,10,302637,-3.85534e-06,0.0043705,XAXIS,h_eta_diff_corr_8_10_0_60vz
eta,CLUSRAW,0_60vz,3,8,10,302637,2.99353e-05,0.00507777,NAME,h_eta_diff_cpRaw_8_10_0_60vz
eta,CLUSCP,0_60vz,3,8,10,302637,3.56403e-05,0.00445433,NAME,h_eta_diff_cpCorr_8_10_0_60vz
eta,CLUSCP_EA_vzDep,0_60vz,3,8,10,302637,2.91904e-05,0.0044586,NAME,h_eta_diff_cpCorrEA_geom_8_10_0_60vz
eta,CLUSCP_EA_etaDep,0_60vz,3,8,10,302637,3.42068e-05,0.00440241,NAME,h_eta_diff_cpCorrEA_fitEtaDep_8_10_0_60vz
eta,CLUSCP_EA,0_60vz,3,8,10,302637,3.43469e-05,0.00439776,NAME,h_eta_diff_cpCorrEA_fitEnergyOnly_8_10_0_60vz
eta,CLUSCP_EA_mixed,0_60vz,3,8,10,302637,3.42567e-05,0.00440264,NAME,h_eta_diff_cpCorrEA_fitPhiE_etaEtaDep_8_10_0_60vz
eta,CLUScpDirectBvals,0_60vz,3,8,10,302637,3.48147e-05,0.00438133,NAME,h_eta_diff_cpBcorr_8_10_0_60vz
phi,PDCraw,,4,10,12,59050,-0.000762616,0.00416468,XAXIS,h_phi_diff_raw_10_12
eta,PDCraw,,4,10,12,59050,-4.2872e-05,0.00388409,XAXIS,h_eta_diff_raw_10_12
phi,PDCcor,,4,10,12,59050,-0.000262248,0.00335058,XAXIS,h_phi_diff_corr_10_12
eta,PDCcor,,4,10,12,59050,-3.09828e-05,0.00310431,XAXIS,h_eta_diff_corr_10_12
phi,CLUSRAW,,4,10,12,59050,-0.000681671,0.00425693,NAME,h_phi_diff_cpRaw_10_12
phi,CLUSCP,,4,10,12,59050,-2.46523e-05,0.00337235,NAME,h_phi_diff_cpCorr_10_12
phi,CLUSCP_EA_vzDep,,4,10,12,59050,-0.000119679,0.00333779,NAME,h_phi_diff_cpCorrEA_geom_10_12
phi,CLUSCP_EA_etaDep,,4,10,12,59050,-0.000124684,0.00333465,NAME,h_phi_diff_cpCorrEA_fitEtaDep_10_12
phi,CLUSCP_EA,,4,10,12,59050,-0.000119724,0.00333786,NAME,h_phi_diff_cpCorrEA_fitEnergyOnly_10_12
phi,CLUSCP_EA_mixed,,4,10,12,59050,-0.000121742,0.00333673,NAME,h_phi_diff_cpCorrEA_fitPhiE_etaEtaDep_10_12
phi,CLUScpDirectBvals,,4,10,12,59050,-0.000162064,0.00346551,NAME,h_phi_diff_cpBcorr_10_12
eta,CLUSRAW,,4,10,12,59050,-4.48025e-05,0.00395018,NAME,h_eta_diff_cpRaw_10_12
