KIND,VARIANT,SUFFIX,BIN,E_low,E_high,ENTRIES,MEAN,RMS,SRC,NAME
eta,CLUSCP_EA_vzDep,,4,10,12,59003,-3.88503e-05,0.00320449,NAME,h_eta_diff_cpCorrEA_geom_10_12
eta,CLUSCP_EA_etaDep,,4,10,12,59003,-3.93826e-05,0.00319044,NAME,h_eta_diff_cpCorrEA_fitEtaDep_10_12
eta,CLUSCP_EA,,4,10,12,59003,-3.86457e-05,0.00320425,NAME,h_eta_diff_cpCorrEA_fitEnergyOnly_10_12
eta,CLUSCP_EA_mixed,,4,10,12,59003,-3.93999e-05,0.00318997,NAME,h_eta_diff_cpCorrEA_fitPhiE_etaEtaDep_10_12
eta,CLUScpDirectBvals,,4,10,12,59003,-3.96396e-05,0.00316858,NAME,h_eta_diff_cpBcorr_10_12
phi,PDCraw,0_60vz,4,10,12,304030,0.000119362,0.00425311,XAXIS,h_phi_diff_raw_10_12_0_60vz
phi,PDCcor,0_60vz,4,10,12,304030,0.000145896,0.00345632,XAXIS,h_phi_diff_corr_10_12_0_60vz
phi,CLUSRAW,0_60vz,4,10,12,304030,9.01554e-05,0.00435925,NAME,h_phi_diff_cpRaw_10_12_0_60vz
phi,CLUSCP,0_60vz,4,10,12,304030,0.00018223,0.0035012,NAME,h_phi_diff_cpCorr_10_12_0_60vz
phi,CLUSCP_EA_vzDep,0_60vz,4,10,12,304030,0.000182064,0.00346912,NAME,h_phi_diff_cpCorrEA_geom_10_12_0_60vz
phi,CLUSCP_EA_etaDep,0_60vz,4,10,12,304030,0.000177313,0.00347032,NAME,h_phi_diff_cpCorrEA_fitEtaDep_10_12_0_60vz
phi,CLUSCP_EA,0_60vz,4,10,12,304030,0.00017627,0.00347266,NAME,h_phi_diff_cpCorrEA_fitEnergyOnly_10_12_0_60vz
phi,CLUSCP_EA_mixed,0_60vz,4,10,12,304030,0.000176536,0.00347172,NAME,h_phi_diff_cpCorrEA_fitPhiE_etaEtaDep_10_12_0_60vz
phi,CLUScpDirectBvals,0_60vz,4,10,12,304030,0.000167644,0.00359687,NAME,h_phi_diff_cpBcorr_10_12_0_60vz
eta,PDCraw,0_60vz,4,10,12,304030,2.85779e-06,0.00497585,XAXIS,h_eta_diff_raw_10_12_0_60vz
eta,PDCcor,0_60vz,4,10,12,304030,5.54691e-06,0.00423009,XAXIS,h_eta_diff_corr_10_12_0_60vz
eta,CLUSRAW,0_60vz,4,10,12,304030,3.30341e-05,0.00496042,NAME,h_eta_diff_cpRaw_10_12_0_60vz
eta,CLUSCP,0_60vz,4,10,12,304030,4.67809e-05,0.00434368,NAME,h_eta_diff_cpCorr_10_12_0_60vz
eta,CLUSCP_EA_vzDep,0_60vz,4,10,12,304030,3.96781e-05,0.00433554,NAME,h_eta_diff_cpCorrEA_geom_10_12_0_60vz
eta,CLUSCP_EA_etaDep,0_60vz,4,10,12,304030,4.40636e-05,0.0042905,NAME,h_eta_diff_cpCorrEA_fitEtaDep_10_12_0_60vz
eta,CLUSCP_EA,0_60vz,4,10,12,304030,4.44523e-05,0.00428476,NAME,h_eta_diff_cpCorrEA_fitEnergyOnly_10_12_0_60vz
eta,CLUSCP_EA_mixed,0_60vz,4,10,12,304030,4.40221e-05,0.00429006,NAME,h_eta_diff_cpCorrEA_fitPhiE_etaEtaDep_10_12_0_60vz
eta,CLUScpDirectBvals,0_60vz,4,10,12,304030,4.60993e-05,0.00426873,NAME,h_eta_diff_cpBcorr_10_12_0_60vz
phi,PDCraw,,5,12,15,88567,-1.92918e-05,0.00424034,XAXIS,h_phi_diff_raw_12_15
eta,PDCraw,,5,12,15,88567,3.64404e-06,0.00386127,XAXIS,h_eta_diff_raw_12_15
phi,PDCcor,,5,12,15,88567,3.97791e-05,0.00348297,XAXIS,h_phi_diff_corr_12_15
eta,PDCcor,,5,12,15,88567,-9.1157e-06,0.00305422,XAXIS,h_eta_diff_corr_12_15
phi,CLUSRAW,,5,12,15,88567,-3.46008e-05,0.00434786,NAME,h_phi_diff_cpRaw_12_15
phi,CLUSCP,,5,12,15,88567,6.9366e-05,0.00352105,NAME,h_phi_diff_cpCorr_12_15
phi,CLUSCP_EA_vzDep,,5,12,15,88567,6.0762e-05,0.00349496,NAME,h_phi_diff_cpCorrEA_geom_12_15
phi,CLUSCP_EA_etaDep,,5,12,15,88567,6.25826e-05,0.00349201,NAME,h_phi_diff_cpCorrEA_fitEtaDep_12_15
phi,CLUSCP_EA,,5,12,15,88567,6.09552e-05,0.0034949,NAME,h_phi_diff_cpCorrEA_fitEnergyOnly_12_15
phi,CLUSCP_EA_mixed,,5,12,15,88567,6.12741e-05,0.00349379,NAME,h_phi_diff_cpCorrEA_fitPhiE_etaEtaDep_12_15
phi,CLUScpDirectBvals,,5,12,15,88567,6.34868e-05,0.00360781,NAME,h_phi_diff_cpBcorr_12_15
eta,CLUSRAW,,5,12,15,88567,-1.06449e-06,0.00392166,NAME,h_eta_diff_cpRaw_12_15
eta,CLUSCP,,5,12,15,88567,-3.17592e-05,0.0032663,NAME,h_eta_diff_cpCorr_12_15
eta,CLUSCP_EA_vzDep,,5,12,15,88567,-2.30851e-05,0.00315795,NAME,h_eta_diff_cpCorrEA_geom_12_15
eta,CLUSCP_EA_etaDep,,5,12,15,88567,-2.13598e-05,0.00314074,NAME,h_eta_diff_cpCorrEA_fitEtaDep_12_15
eta,CLUSCP_EA,,5,12,15,88567,-2.30721e-05,0.00315781,NAME,h_eta_diff_cpCorrEA_fitEnergyOnly_12_15
eta,CLUSCP_EA_mixed,,5,12,15,88567,-2.13007e-05,0.00314067,NAME,h_eta_diff_cpCorrEA_fitPhiE_etaEtaDep_12_15
eta,CLUScpDirectBvals,,5,12,15,88567,-2.19234e-05,0.0031191,NAME,h_eta_diff_cpBcorr_12_15
phi,PDCraw,0_60vz,5,12,15,451934,0.000174475,0.00431105,XAXIS,h_phi_diff_raw_12_15_0_60vz
